air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,temp_difference_k,power_kw,wear_rate,temp_torque_ratio,rpm_stress,torque_stress,wear_stress,temp_stress,type_H,type_L,type_M
304.2,313.4,1482.0,41.4,32,0,9.199999999999989,6.425059631415702,0.02159244249937623,7.5700464806651,0.4939999983533333,0.6369229789349262,0.17777776790123512,1.0012779232818554,0,1,0
304.1,313.3,1397.0,49.6,34,0,9.199999999999989,7.2561574959473685,0.024337866683336675,6.316530984570366,0.46566666511444443,0.7630768056804914,0.1888888783950623,1.0009584344741715,1,0,0
304.1,313.3,1459.0,50.3,39,0,9.199999999999989,7.685141972795055,0.02673063723968035,6.228626992320677,0.4863333317122222,0.7738460347929177,0.2166666546296303,1.0009584344741715,0,1,0
304.2,313.4,1490.0,44.0,41,0,9.199999999999989,6.865427145644896,0.02751677833881357,7.122725653925987,0.49666666501111106,0.676922972781081,0.2277777651234575,1.0012779232818554,0,1,0
304.1,313.2,1434.0,50.1,43,0,9.099999999999966,7.523423254963765,0.02998605278949754,6.251495758184479,0.4779999984066666,0.7707691121893674,0.2388888756172847,1.0006389456664875,0,1,0
304.1,313.2,2028.0,18.9,45,0,9.099999999999966,4.013824437932463,0.0221893490030111,16.571419803481586,0.6759999977466666,0.29076918603550983,0.24999998611111188,1.0006389456664875,0,0,1
304.2,313.3,1464.0,45.9,48,0,9.100000000000023,7.036916216628849,0.03278688502194751,6.825706573920137,0.4879999983733333,0.7061537375148096,0.2666666518518527,1.0009584344741715,0,1,0
304.2,313.4,1713.0,23.5,50,0,9.199999999999989,4.215546102219464,0.029188557914836207,13.336164537802324,0.5709999980966667,0.3615384059171683,0.27777776234567986,1.0012779232818554,0,0,1
304.3,313.4,1624.0,32.1,53,0,9.099999999999966,5.459082722289912,0.032635467779338255,9.763236833882605,0.5413333315288889,0.4938460778698342,0.2944444280864207,1.0012779232818554,0,0,1
304.2,313.4,1421.0,43.4,56,0,9.199999999999989,6.458213905886586,0.039408866717741964,7.221196492811867,0.47366666508777777,0.6676922049704299,0.31111109382716146,1.0012779232818554,0,1,0
304.2,313.5,1546.0,41.4,58,0,9.300000000000011,6.702525094580751,0.03751617052059398,7.572461939018855,0.5153333316155555,0.6369229789349262,0.32222220432098864,1.0015974120895397,1,0,0
304.2,313.4,1639.0,32.7,63,0,9.199999999999989,5.612486691564702,0.038438071760597485,9.584094928411334,0.5463333315122222,0.5030768456804853,0.34999998055555664,1.0012779232818554,0,1,0
304.1,313.4,1696.0,29.6,65,0,9.299999999999955,5.257099258615113,0.03832547147213755,10.587834260866803,0.5653333314488889,0.4553845453254546,0.3611110910493838,1.0012779232818554,1,0,0
304.1,313.3,1470.0,39.9,70,0,9.199999999999989,6.142127797033404,0.047619047295108526,7.852128357862567,0.48999999836666663,0.6138460594082985,0.38888886728395183,1.0009584344741715,0,1,0
304.1,313.3,1480.0,38.4,72,0,9.199999999999989,5.951433122960503,0.04864864831994157,8.158852041965615,0.4933333316888889,0.5907691398816708,0.399999977777779,1.0009584344741715,0,0,1
304.2,313.4,1329.0,54.5,75,0,9.199999999999989,7.584904223194517,0.056433408153247495,5.750457660466483,0.4429999985233333,0.8384614094674754,0.4166666435185198,1.0012779232818554,0,0,1
304.2,313.4,1740.0,28.2,78,0,9.199999999999989,5.138388944211465,0.044827585949266745,11.113471236357718,0.5799999980666667,0.43384608710060196,0.4333333092592606,1.0012779232818554,0,1,0
304.2,313.5,1739.0,28.1,80,0,9.300000000000011,5.117225081701783,0.04600344999422973,11.156579659580192,0.5796666647344444,0.4323076257988268,0.4444444197530878,1.0015974120895397,0,0,1
304.2,313.5,1390.0,47.8,83,0,9.300000000000011,6.957789969660434,0.05971222978624295,6.558576033770704,0.46333333178888886,0.735384502248538,0.46111108549382857,1.0015974120895397,0,0,1
304.2,313.4,1740.0,23.7,86,0,9.199999999999989,4.31843326162453,0.04942528707226847,13.22362311239531,0.5799999980666667,0.36461532852071865,0.4777777512345694,1.0012779232818554,0,1,0
304.0,313.3,1844.0,27.1,88,0,9.300000000000011,5.233097490741686,0.04772234247439077,11.560881342848212,0.6146666646177777,0.41692301278107496,0.4888888617283966,1.0009584344741715,0,0,1
304.0,313.1,1388.0,53.2,91,0,9.100000000000023,7.732674269643869,0.06556195918183026,5.885337239598263,0.46266666512444443,0.8184614125443981,0.5055555274691373,1.0003194568588034,1,0,0
304.0,313.2,1517.0,43.1,96,0,9.199999999999989,6.84686033306218,0.06328279457295455,7.266819659670611,0.5056666649811111,0.6630768210651045,0.5333333037037054,1.0006389456664875,1,0,0
304.0,313.1,1450.0,42.8,101,0,9.100000000000023,6.498908002726084,0.06965517193341261,7.315418851537652,0.4833333317222222,0.6584614371597788,0.5611110799382734,1.0003194568588034,0,0,1
304.0,313.2,1584.0,38.7,104,0,9.199999999999989,6.419404764639241,0.06565656524206714,8.093021164594013,0.52799999824,0.5953845237869964,0.5777777456790141,1.0006389456664875,0,1,0
304.0,313.1,1720.0,28.7,106,0,9.100000000000023,5.169385991726885,0.061627906618442405,10.909403864319213,0.5733333314222222,0.4415383936094779,0.5888888561728414,1.0003194568588034,0,1,0
303.9,313.1,1586.0,31.9,108,0,9.200000000000045,5.298128458670995,0.06809583815828602,9.815043945127291,0.5286666649044444,0.4907691552662838,0.5999999666666685,1.0003194568588034,0,1,0
303.9,313.0,1901.0,22.5,110,0,9.100000000000023,4.479125725855647,0.05786428165247616,13.91110492839781,0.6336666645544444,0.34615379289941645,0.6111110771604957,0.9999999680511193,0,0,1
304.0,313.0,1397.0,42.4,113,0,9.0,6.202844311051782,0.08088761574167777,7.382073730642988,0.46566666511444443,0.6523075919526781,0.6277777429012364,0.9999999680511193,0,1,0
304.0,313.0,2012.0,21.1,115,0,9.0,4.44568870804594,0.05715705736999475,14.834116192361993,0.6706666644311111,0.3246153346745639,0.6388888533950637,0.9999999680511193,0,1,0
304.0,313.0,2354.0,15.0,117,0,9.0,3.6976545532751866,0.04970263360364217,20.86665275556483,0.7846666640511111,0.23076919526627765,0.6499999638888909,0.9999999680511193,0,1,0
304.0,313.1,1648.0,35.7,119,0,9.100000000000023,6.161040184808015,0.07220873742591785,8.770305666581045,0.5493333315022222,0.5492306847337408,0.6611110743827181,1.0003194568588034,0,1,0
304.0,313.2,1632.0,30.6,121,0,9.199999999999989,5.229620794871713,0.07414215640844267,10.235290772780793,0.5439999981866667,0.47076915834320643,0.6722221848765453,1.0006389456664875,0,1,0
304.1,313.2,1427.0,46.9,123,0,9.099999999999966,7.008505747064886,0.08619481369169717,6.6780369556424395,0.4756666650811111,0.7215383505325614,0.6833332953703725,1.0006389456664875,0,0,1
304.1,313.2,1452.0,48.0,126,0,9.099999999999966,7.298548052819808,0.08677685890649546,6.524998640625283,0.48399999838666663,0.7384614248520884,0.6999999611111133,1.0006389456664875,0,1,0
304.0,313.2,1416.0,46.0,128,0,9.199999999999989,6.821025969474159,0.09039547958760255,6.808694172023006,0.4719999984266666,0.7076921988165847,0.7111110716049405,1.0006389456664875,0,1,0
303.9,313.1,1310.0,62.9,130,0,9.200000000000045,8.628803102104845,0.09923664046384244,4.977741656956812,0.4366666652111111,0.9676921588165909,0.7222221820987677,1.0003194568588034,0,1,0
304.0,313.1,1408.0,39.8,132,0,9.100000000000023,5.86832752529754,0.09374999933416193,7.866832194263268,0.46933333176888886,0.6123075981065232,0.7333332925925948,1.0003194568588034,1,0,0
303.9,313.1,1668.0,34.4,137,0,9.200000000000045,6.008735772961981,0.08213429207353543,9.101741540191412,0.5559999981466667,0.5292306878106634,0.7611110688271628,1.0003194568588034,0,0,1
303.9,313.0,1551.0,36.8,140,0,9.100000000000023,5.977068519013797,0.09026434500151938,8.505432471349872,0.5169999982766667,0.5661537590532678,0.7777777345679037,0.9999999680511193,0,1,0
303.9,313.0,1517.0,36.0,142,0,9.100000000000023,5.718955266594859,0.09360580030582862,8.694442029321658,0.5056666649811111,0.5538460686390664,0.7888888450617308,0.9999999680511193,1,0,0
303.8,312.9,1570.0,35.8,147,0,9.099999999999966,5.885878556255596,0.09363057265203457,8.74022102228463,0.5233333315888888,0.550769146035516,0.8166666212962989,0.9996804792434352,1,0,0
303.8,312.8,1428.0,53.3,152,0,9.0,7.970471889569592,0.10644257628541613,5.868666816385213,0.4759999984133333,0.8199998738461731,0.8444443975308668,0.9993609904357512,0,1,0
303.8,312.8,1503.0,40.0,154,0,9.0,6.2957516777939455,0.1024617424985912,7.819998045000489,0.50099999833,0.6153845207100737,0.8555555080246939,0.9993609904357512,0,1,0
303.8,312.8,1416.0,58.7,156,0,9.0,8.704222269742026,0.1101694907473906,5.328789552165323,0.4719999984266666,0.9030767841420332,0.8666666185185212,0.9993609904357512,0,1,0
303.7,312.7,1396.0,47.3,158,0,9.0,6.91472920635523,0.11318051494856365,6.610992259832503,0.4653333317822222,0.7276921957396622,0.8777777290123484,0.999041501628067,0,0,1
303.7,312.7,1335.0,51.1,161,0,9.0,7.14382461463051,0.12059925003296443,6.119372579379142,0.44499999851666666,0.7861537252071192,0.8944443947530891,0.999041501628067,0,1,0
303.7,312.6,1671.0,30.5,163,0,8.900000000000034,5.3370946795510195,0.09754637882976434,10.249176967482962,0.5569999981433333,0.4692306970414312,0.9055555052469164,0.9987220128203831,0,0,1
303.7,312.7,1989.0,22.4,166,0,9.0,4.665642081699273,0.08345902421589228,13.959815196511073,0.66299999779,0.34461533159764124,0.9222221709876571,0.999041501628067,0,1,0
303.7,312.7,1468.0,43.3,168,0,9.0,6.656448402328102,0.1144414161141593,7.221707339097612,0.4893333317022222,0.6661537436686548,0.9333332814814843,0.999041501628067,0,1,0
303.7,312.6,1711.0,27.6,170,0,8.900000000000034,4.945243827868765,0.09935710052976564,11.326082852868533,0.5703333314322222,0.4246153192899509,0.9444443919753115,0.9987220128203831,1,0,0
303.8,312.7,1488.0,41.3,175,0,8.899999999999977,6.435489719025618,0.11760752609134727,7.571426738153332,0.49599999834666664,0.6353845176331511,0.9722221682098795,0.999041501628067,0,0,1
303.8,312.7,1664.0,29.3,178,0,8.899999999999977,5.105632604810037,0.10697115320329836,10.67235130636474,0.5546666648177777,0.450769161420129,0.9888888339506203,0.999041501628067,0,1,0
303.8,312.7,1507.0,38.5,180,0,8.899999999999977,6.075787832165101,0.11944260040184074,8.12207581244784,0.5023333316588888,0.5923076011834459,0.9999999444444475,0.999041501628067,0,0,1
303.7,312.6,1466.0,42.5,183,0,8.900000000000034,6.524564342730401,0.12482946708847567,7.355292386990026,0.4886666650377777,0.6538460532544533,1.0166666101851882,0.9987220128203831,0,1,0
303.7,312.5,1433.0,53.6,185,0,8.800000000000011,8.043398727034923,0.12909978974808242,5.830222792868882,0.47766666507444444,0.8246152577514988,1.0277777206790155,0.998402524012699,0,1,0
303.7,312.5,1397.0,45.7,187,0,8.800000000000011,6.685612854128927,0.13385826675835172,6.838072901953412,0.46566666511444443,0.7030768149112593,1.0388888311728426,0.998402524012699,0,1,0
303.7,312.6,1429.0,43.3,189,0,8.900000000000034,6.479608151857532,0.1322603209778844,7.219397870808806,0.47633333174555553,0.6661537436686548,1.0499999416666699,0.9987220128203831,0,0,1
303.7,312.7,1572.0,37.2,192,0,9.0,6.123843727789513,0.12213740380319718,8.405911718840935,0.5239999982533333,0.5723076042603686,1.0666666074074107,0.999041501628067,0,1,0
303.7,312.7,1532.0,42.7,194,0,9.0,6.850389388809711,0.1266318529593221,7.323183296678383,0.5106666649644445,0.6569229758580037,1.0777777179012378,0.999041501628067,0,0,1
303.7,312.7,1316.0,51.8,197,0,9.0,7.138620042801063,0.14969604749471088,6.0366783712976115,0.4386666652044444,0.7969229543195454,1.0944443836419786,0.999041501628067,0,0,1
303.8,312.8,1420.0,47.9,200,0,9.0,7.122828303729018,0.14084506943066852,6.5302700354342305,0.47333333175555553,0.7369229635503133,1.1111110493827194,0.9993609904357512,0,0,1
303.8,312.9,1589.0,37.2,203,0,9.099999999999966,6.190068500927186,0.12775330316077216,8.411288061481702,0.529666664901111,0.5723076042603686,1.1277777151234603,0.9996804792434352,0,1,0
303.8,313.0,1365.0,59.9,205,1,9.199999999999989,8.562253697726302,0.15018314908290734,5.225374753693697,0.45499999848333333,0.9215383197633353,1.1388888256172875,0.9999999680511193,0,1,0
303.8,313.0,1633.0,32.9,207,0,9.199999999999989,5.626142147632305,0.1267605626040382,9.513674919855648,0.5443333315188889,0.5061537682840356,1.1499999361111146,0.9999999680511193,0,1,0
303.9,313.0,1626.0,31.4,209,0,9.100000000000023,5.3466137052913965,0.1285362845723476,9.968149691672073,0.5419999981933333,0.48307684875740786,1.161111046604942,0.9999999680511193,0,1,0
303.9,313.1,1665.0,29.6,0,0,9.200000000000045,5.161008411317312,0.0,10.5776991291557,0.55499999815,0.4553845453254546,0.0,1.0003194568588034,0,1,0
303.9,313.2,1350.0,47.2,2,0,9.300000000000011,6.672742796224721,0.0014814814705075446,6.635591814493258,0.4499999985,0.726153734437887,0.011111110493827195,1.0006389456664875,0,0,1
303.9,313.2,1590.0,31.9,5,0,9.300000000000011,5.3114906994242626,0.003144654068272616,9.81817874038284,0.5299999982333333,0.4907691552662838,0.027777776234567987,1.0006389456664875,0,1,0
304.0,313.2,1437.0,53.9,7,0,9.199999999999989,8.110995328964664,0.004871259534646767,5.810759589840521,0.4789999984033333,0.8292306416568243,0.03888888672839518,1.0006389456664875,0,0,1
303.9,313.0,1403.0,48.3,10,0,9.100000000000023,7.096323733708231,0.0071275836983066025,6.480329921256745,0.46766666510777777,0.743076808757414,0.055555552469135974,0.9999999680511193,0,1,0
303.9,313.1,1440.0,41.1,12,0,9.200000000000045,6.197733987001944,0.008333333275462963,7.618003012651335,0.47999999839999996,0.6323075950296008,0.06666666296296317,1.0003194568588034,0,1,0
303.9,313.1,1343.0,61.4,14,0,9.200000000000045,8.635211951118169,0.010424422856110031,5.0993477036893,0.4476666651744444,0.9446152392899632,0.07777777345679036,1.0003194568588034,0,0,1
303.9,313.1,1790.0,26.7,17,0,9.200000000000045,5.0048712564338995,0.009497206650853594,11.72658736831934,0.5966666646777777,0.4107691675739742,0.09444443919753115,1.0003194568588034,1,0,0
303.8,313.1,2117.0,18.6,22,0,9.300000000000011,4.123466021542748,0.01039206419276304,16.833324283158987,0.7056666643144444,0.2861538021301843,0.12222221543209914,1.0003194568588034,0,0,1
303.8,313.1,1458.0,42.2,25,0,9.300000000000011,6.443155205100379,0.01714677628843089,7.419429521462198,0.48599999837999996,0.6492306693491278,0.13888888117283993,1.0003194568588034,0,1,0
303.6,312.9,1381.0,57.8,27,0,9.299999999999955,8.358919349210456,0.019551049822222666,5.413493873097946,0.46033333179888886,0.8892306324260565,0.14999999166666714,0.9996804792434352,0,1,0
303.6,312.9,1450.0,45.3,29,0,9.299999999999955,6.8785171150348505,0.019999999862068966,6.907283243425332,0.4833333317222222,0.6969229697041585,0.16111110216049432,0.9996804792434352,0,1,0
303.7,312.9,1461.0,50.1,31,0,9.199999999999989,7.665077667714129,0.02121834345504214,6.245507735427597,0.48699999837666663,0.7707691121893674,0.17222221265432153,0.9996804792434352,0,1,0
303.7,312.9,1511.0,41.0,33,0,9.199999999999989,6.487493549418042,0.02183984102025254,7.631705455681595,0.5036666649877778,0.6307691337278255,0.1833333231481487,0.9996804792434352,0,0,1
303.8,313.1,1394.0,45.4,36,0,9.300000000000011,6.62746197411098,0.025824963946736272,6.896474251877918,0.46466666511777777,0.6984614310059336,0.1999999888888895,1.0003194568588034,0,1,0
303.8,313.0,1499.0,42.3,38,0,9.199999999999989,6.64003881670085,0.025350233319878363,7.399525437464436,0.49966666500111107,0.6507691306509029,0.2111110993827167,0.9999999680511193,0,1,0
303.7,313.0,1457.0,44.1,40,0,9.300000000000011,6.728631729532084,0.02745367174019443,7.097504059522889,0.4856666650477777,0.6784614340828563,0.2222222098765439,0.9999999680511193,0,1,0
303.7,313.0,1753.0,29.0,42,0,9.300000000000011,5.323638191018144,0.023958927416092828,10.793099726517335,0.5843333313855555,0.44615377751480345,0.23333332037037108,0.9999999680511193,0,1,0
303.7,313.0,1694.0,28.0,44,0,9.300000000000011,4.967067424835702,0.025974025820696425,11.178567436225915,0.5646666647844444,0.4307691644970516,0.2444444308641983,0.9999999680511193,0,1,0
303.7,313.1,1683.0,28.4,46,0,9.400000000000034,5.005311079405402,0.02733214481680247,11.024644005407042,0.56099999813,0.4369230097041523,0.2555555413580255,1.0003194568588034,0,1,0
303.7,313.1,1496.0,47.4,48,0,9.400000000000034,7.4257197234371235,0.032085561282850526,6.60548383850552,0.4986666650044444,0.7292306570414373,0.2666666518518527,1.0003194568588034,0,1,0
303.7,313.1,1721.0,34.8,50,0,9.400000000000034,6.271749909920519,0.02905287606593332,8.997123851401193,0.5736666647544444,0.5353845330177641,0.27777776234567986,1.0003194568588034,0,1,0
303.6,313.0,1593.0,31.6,52,0,9.399999999999977,5.27146680901753,0.03264281209891518,9.905060156626533,0.53099999823,0.4861537713609583,0.28888887283950704,0.9999999680511193,0,1,0
303.6,313.0,1575.0,38.3,54,0,9.399999999999977,6.316957428205676,0.03428571406802721,8.172321626025685,0.52499999825,0.5892306785798955,0.2999999833333343,0.9999999680511193,0,1,0
303.5,313.0,1465.0,41.0,56,0,9.5,6.289992091262365,0.038225255711773,7.634144479476956,0.48833333170555554,0.6307691337278255,0.31111109382716146,0.9999999680511193,0,1,0
303.6,313.1,1405.0,38.3,58,0,9.5,5.635127102621572,0.04128113849621966,8.174932591401413,0.4683333317722222,0.5892306785798955,0.32222220432098864,1.0003194568588034,0,1,0
303.5,313.0,1902.0,21.6,60,0,9.5,4.302222643532007,0.031545741159065506,14.490734032067577,0.6339999978866666,0.3323076411834398,0.3333333148148158,0.9999999680511193,0,0,1
303.4,312.9,1422.0,39.9,63,0,9.5,5.9415685220282315,0.04430379715679467,7.842103297718471,0.47399999841999996,0.6138460594082985,0.34999998055555664,0.9996804792434352,0,0,1
303.5,312.9,1332.0,52.9,66,0,9.399999999999977,7.378847161045562,0.04954954917755594,5.914932719294382,0.44399999852,0.8138460286390724,0.3666666462962974,0.9996804792434352,0,1,0
303.4,312.9,1307.0,54.3,68,0,9.5,7.431971492817765,0.05202754359581069,5.7624298780055465,0.4356666652144444,0.835384486863925,0.3777777567901246,0.9996804792434352,0,0,1
303.5,313.0,1322.0,59.5,71,0,9.5,8.237151217957319,0.05370650488875564,5.260503317562467,0.44066666519777775,0.9153844745562346,0.3944444225308654,0.9999999680511193,0,1,0
303.5,313.0,1547.0,40.3,73,0,9.5,6.52865888515558,0.04718810570660565,7.766747452419987,0.5156666649477778,0.6199999046153992,0.4055555330246926,0.9999999680511193,0,1,0
303.5,313.1,1897.0,23.6,75,0,9.600000000000023,4.688219660903073,0.039536109438396895,13.266943530956132,0.6323333312255556,0.3630768672189435,0.4166666435185198,1.0003194568588034,0,1,0
303.5,313.0,1403.0,51.9,77,0,9.5,7.625242272866609,0.05488239447696084,6.030827354368525,0.46766666510777777,0.7984614156213206,0.42777775401234697,0.9999999680511193,0,0,1
303.5,313.0,1393.0,51.6,80,0,9.5,7.527130334295,0.05743000676647519,6.065890297308082,0.4643333317855555,0.7938460317159951,0.4444444197530878,0.9999999680511193,0,1,0
303.5,313.0,1482.0,38.5,82,0,9.5,5.974995067862428,0.055330633904651594,8.129868018216099,0.4939999983533333,0.5923076011834459,0.455555530246915,0.9999999680511193,0,1,0
303.5,312.9,1572.0,44.7,84,0,9.399999999999977,7.358489640650301,0.05343511416389877,6.999998434004823,0.5239999982533333,0.6876922018935074,0.46666664074074216,0.9996804792434352,0,0,1
303.5,312.9,1544.0,36.9,87,0,9.399999999999977,5.9662614402854475,0.056347149894124676,8.47967249873374,0.5146666649511111,0.567692220355043,0.483333306481483,0.9996804792434352,0,1,0
303.5,313.0,1492.0,46.1,89,0,9.5,7.202750420836343,0.05965147413102229,6.789586379699267,0.49733333167555555,0.70923066011836,0.49444441697531016,0.9999999680511193,0,0,1
303.4,312.8,1513.0,35.8,92,0,9.400000000000034,5.672187423958419,0.06080634460802152,8.737427726975495,0.5043333316522222,0.550769146035516,0.511111082716051,0.9993609904357512,0,1,0
303.4,312.8,1449.0,43.9,94,0,9.400000000000034,6.66133881489219,0.06487232529418685,7.125283114969678,0.48299999838999996,0.6753845114793059,0.5222221932098782,0.9993609904357512,0,1,0
303.5,312.8,1877.0,22.3,96,0,9.300000000000011,4.383265262019111,0.05114544458633221,14.026899539506934,0.6256666645811111,0.3430768702958661,0.5333333037037054,0.9993609904357512,0,1,0
303.4,312.8,1376.0,53.4,98,0,9.400000000000034,7.694640054584408,0.07122092971496417,5.8576768056785005,0.45866666513777776,0.8215383351479484,0.5444444141975325,0.9993609904357512,0,1,0
303.5,312.9,1883.0,23.3,100,0,9.399999999999977,4.594464064144441,0.05310674427452605,13.429178785760177,0.6276666645744444,0.35846148331361793,0.5555555246913597,0.9996804792434352,0,0,1
303.4,312.8,1518.0,38.7,103,0,9.400000000000034,6.151929566112606,0.06785243697066906,8.082685249952132,0.5059999983133333,0.5953845237869964,0.5722221904321005,0.9993609904357512,0,0,1
303.5,312.9,1438.0,42.8,106,0,9.399999999999977,6.445123936496628,0.07371349044705501,7.3107459554331875,0.47933333173555553,0.6584614371597788,0.5888888561728414,0.9996804792434352,0,0,1
303.4,312.9,1389.0,54.1,109,0,9.5,7.869155526491322,0.07847372153726623,5.783732757165848,0.4629999984566666,0.8323075642603747,0.6055555219135821,0.9996804792434352,0,1,0
303.5,312.9,1504.0,44.8,111,0,9.399999999999977,7.0559333241585795,0.073803190998649,6.984373440988071,0.5013333316622222,0.6892306631952825,0.6166666324074093,0.9996804792434352,0,1,0
303.5,312.9,1275.0,64.4,113,0,9.399999999999977,8.598539092875265,0.0886274502852749,4.858694897718182,0.4249999985833333,0.9907690783432187,0.6277777429012364,0.9996804792434352,0,1,0
303.6,313.0,1534.0,39.7,115,0,9.399999999999977,6.377412142836257,0.07496740498717468,7.884128996441057,0.5113333316288888,0.6107691368047482,0.6388888533950637,0.9999999680511193,0,1,0
303.6,313.0,1396.0,38.2,117,0,9.399999999999977,5.584411325217121,0.08381088765178447,8.193715132535305,0.4653333317822222,0.5876922172781205,0.6499999638888909,0.9999999680511193,0,0,1
303.6,313.1,1395.0,44.1,120,0,9.5,6.442306975083909,0.08602150475970248,7.099771632704845,0.46499999844999995,0.6784614340828563,0.6666666296296316,1.0003194568588034,0,1,0
303.6,313.0,1617.0,30.9,122,0,9.399999999999977,5.232353980480336,0.0754483606960522,10.129446560049658,0.5389999982033333,0.47538454224853194,0.6777777401234588,0.9999999680511193,0,1,0
303.7,313.1,1423.0,41.2,124,0,9.400000000000034,6.139467915253365,0.08713984478468134,7.599512718564873,0.4743333317522222,0.6338460563313759,0.6888888506172861,1.0003194568588034,0,1,0
303.5,313.0,1606.0,34.0,126,0,9.5,5.718117508553902,0.07845579029604116,9.205879645329516,0.5353333315488888,0.5230768426035627,0.6999999611111133,0.9999999680511193,0,1,0
303.5,312.9,1501.0,44.0,128,0,9.399999999999977,6.91611150712281,0.08527648177697214,7.111362020144995,0.5003333316655555,0.676922972781081,0.7111110716049405,0.9996804792434352,0,1,0
303.5,312.9,1618.0,30.4,130,0,9.399999999999977,5.150871539021729,0.08034610580750244,10.292759772118496,0.5393333315355555,0.467692235739656,0.7222221820987677,0.9996804792434352,0,0,1
303.6,313.0,1522.0,35.8,133,0,9.399999999999977,5.705928129057973,0.08738501913676072,8.743014317593765,0.5073333316422222,0.550769146035516,0.7388888478395085,0.9999999680511193,0,1,0
303.6,312.9,1480.0,41.4,135,0,9.299999999999955,6.416388835691793,0.09121621559989043,7.5579691888963305,0.4933333316888889,0.6369229789349262,0.7499999583333357,0.9996804792434352,0,1,0
303.7,313.0,1469.0,39.9,137,0,9.300000000000011,6.137949478804129,0.0932607209444471,7.844609562754496,0.4896666650344444,0.6138460594082985,0.7611110688271628,0.9999999680511193,0,0,1
303.8,313.2,1381.0,52.4,140,0,9.399999999999977,7.577982247381106,0.10137581389300641,5.977098095973646,0.46033333179888886,0.8061537221301965,0.7777777345679037,1.0006389456664875,1,0,0
303.8,313.2,1525.0,41.9,145,0,9.399999999999977,6.69133055275846,0.09508196658962645,7.474938550133997,0.5083333316388888,0.6446152854438022,0.8055555108024716,1.0006389456664875,0,1,0
303.8,313.2,1732.0,29.6,147,0,9.399999999999977,5.368688629670622,0.08487297872475186,10.581077506392733,0.5773333314088889,0.4553845453254546,0.8166666212962989,1.0006389456664875,0,0,1
303.8,313.1,1523.0,39.8,150,0,9.300000000000011,6.347629844480225,0.0984898220716361,7.866832194263268,0.5076666649744445,0.6123075981065232,0.8333332870370396,1.0003194568588034,0,1,0
303.8,313.1,1422.0,42.4,152,0,9.300000000000011,6.313847251478621,0.10689170107671096,7.384432220652778,0.47399999841999996,0.6523075919526781,0.8444443975308668,1.0003194568588034,0,1,0
303.8,313.2,1506.0,46.9,154,0,9.399999999999977,7.396502911758737,0.1022576354431764,6.6780369556424395,0.5019999983266666,0.7215383505325614,0.8555555080246939,1.0006389456664875,1,0,0
303.8,313.2,1531.0,39.4,159,0,9.399999999999977,6.316842236475045,0.10385368972009347,7.949236561107472,0.5103333316322222,0.6061537528994225,0.8833332842592619,1.0006389456664875,0,1,0
303.9,313.3,1507.0,34.3,161,0,9.400000000000034,5.412974614110726,0.10683477035942422,9.134108124166728,0.5023333316588888,0.5276922265088881,0.8944443947530891,1.0009584344741715,0,0,1
303.9,313.3,1526.0,40.7,164,0,9.400000000000034,6.503955494922853,0.10747051043597307,7.697786806440587,0.5086666649711111,0.6261537498225,0.91111106049383,1.0009584344741715,0,1,0
303.8,313.3,1406.0,52.1,166,0,9.5,7.670994333878389,0.11806543301518184,6.01343454636573,0.46866666510444444,0.801538338224871,0.9222221709876571,1.0009584344741715,0,1,0
303.9,313.3,1567.0,35.0,168,0,9.400000000000034,5.74335496953774,0.1072112309686584,8.951426013878281,0.5223333315922222,0.5384614556213145,0.9333332814814843,1.0009584344741715,0,0,1
303.9,313.4,1464.0,49.1,171,0,9.5,7.527507325413431,0.11680327789068799,6.382890757048725,0.4879999983733333,0.7553844991716155,0.9499999472222251,1.0012779232818554,0,0,1
303.9,313.4,1442.0,48.5,174,0,9.5,7.323785513803645,0.120665741188171,6.4618543377619915,0.48066666506444444,0.7461537313609644,0.966666612962966,1.0012779232818554,0,1,0
303.8,313.2,1336.0,47.8,176,0,9.399999999999977,6.687487337745569,0.13173652596005594,6.552299884456091,0.44533333184888885,0.735384502248538,0.9777777234567931,1.0006389456664875,0,1,0
303.8,313.2,1379.0,50.2,178,0,9.399999999999977,7.249308823962544,0.1290790418485929,6.239042581864027,0.45966666513444443,0.7723075734911425,0.9888888339506203,1.0006389456664875,1,0,0
303.7,313.1,1406.0,48.6,183,0,9.400000000000034,7.155668418934543,0.1301564713360137,6.442385505681995,0.46866666510444444,0.7476921926627396,1.0166666101851882,1.0003194568588034,0,1,0
303.7,313.1,2130.0,18.1,185,0,9.400000000000034,4.037260719128243,0.08685445968612929,17.298332984346416,0.7099999976333333,0.2784614956213084,1.0277777206790155,1.0003194568588034,0,0,1
303.7,313.1,1355.0,49.1,188,0,9.400000000000034,6.967057667988525,0.13874538642992335,6.376780778659719,0.4516666651611111,0.7553844991716155,1.0444443864197563,1.0003194568588034,0,1,0
303.8,313.2,1710.0,26.5,190,0,9.399999999999977,4.745375703247382,0.11111111046133854,11.818863464579824,0.5699999981,0.40769224497042383,1.0555554969135834,1.0006389456664875,0,0,1
303.8,313.1,1309.0,55.8,193,0,9.300000000000011,7.648961297401211,0.14744079337325597,5.611110105535824,0.43633333187888884,0.8584614063905528,1.0722221626543242,1.0003194568588034,0,1,0
